States,Years,Quarter,EntityName,Transaction_count,Transaction_amount
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,734006,9,18233.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,734006,6,6170.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,734006,4,5305.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,734006,3,2940.0
dadra-&-nagar-haveli-&-daman-&-diu,2023,3,734006,2,17086.0
delhi,2020,2,734006,895,132104.0
delhi,2020,2,734006,638,94570.0
delhi,2020,2,734006,352,52930.0
delhi,2020,2,734006,310,48400.0
delhi,2020,2,734006,304,46226.0
delhi,2020,2,734006,285,45685.0
delhi,2020,2,734006,276,43752.0
delhi,2020,2,734006,260,42495.0
delhi,2020,2,734006,258,42340.0
delhi,2020,2,734006,255,42750.0
delhi,2020,3,734006,407,95078.0
delhi,2020,3,734006,305,80669.0
delhi,2020,3,734006,248,59852.0
delhi,2020,3,734006,231,100995.0
delhi,2020,3,734006,217,59264.0
delhi,2020,3,734006,209,68717.0
delhi,2020,3,734006,202,43838.0
delhi,2020,3,734006,184,39117.0
delhi,2020,3,734006,170,39935.0
delhi,2020,3,734006,169,40223.0
delhi,2020,4,734006,447,315637.0
delhi,2020,4,734006,348,271268.0
delhi,2020,4,734006,341,256960.0
delhi,2020,4,734006,325,260858.0
delhi,2020,4,734006,280,250896.0
delhi,2020,4,734006,265,211817.0
delhi,2020,4,734006,264,193668.0
delhi,2020,4,734006,237,166477.0
delhi,2020,4,734006,232,189517.0
delhi,2020,4,734006,204,179595.0
delhi,2021,1,734006,632,446103.0
delhi,2021,1,734006,402,261235.0
delhi,2021,1,734006,395,241775.0
delhi,2021,1,734006,359,337731.0
delhi,2021,1,734006,340,278379.0
delhi,2021,1,734006,334,245282.0
delhi,2021,1,734006,309,232913.0
delhi,2021,1,734006,295,235734.0
delhi,2021,1,734006,287,176150.0
delhi,2021,1,734006,287,189781.0
delhi,2021,2,734006,1036,537398.0
delhi,2021,2,734006,673,573763.0
delhi,2021,2,734006,391,288510.0
delhi,2021,2,734006,381,302195.0
delhi,2021,2,734006,367,274710.0
delhi,2021,2,734006,348,240811.0
delhi,2021,2,734006,346,316063.0
delhi,2021,2,734006,334,270505.0
delhi,2021,2,734006,326,236191.0
delhi,2021,2,734006,324,255416.0
delhi,2021,3,734006,714,607891.0
delhi,2021,3,734006,611,417715.0
delhi,2021,3,734006,556,417908.0
delhi,2021,3,734006,532,483473.0
delhi,2021,3,734006,523,383219.0
delhi,2021,3,734006,502,407754.0
delhi,2021,3,734006,494,400671.0
delhi,2021,3,734006,440,405874.0
delhi,2021,3,734006,408,328622.0
delhi,2021,3,734006,405,414698.0
delhi,2021,4,734006,1509,1603319.0
delhi,2021,4,734006,1220,1265728.0
delhi,2021,4,734006,1072,1032161.0
delhi,2021,4,734006,1036,830248.0
delhi,2021,4,734006,1022,1118417.0
delhi,2021,4,734006,1002,1063461.0
delhi,2021,4,734006,978,992235.0
delhi,2021,4,734006,917,832010.0
delhi,2021,4,734006,867,919771.0
delhi,2021,4,734006,844,864445.0
delhi,2022,1,734006,1416,1666849.0
delhi,2022,1,734006,884,1163190.0
delhi,2022,1,734006,848,957043.0
delhi,2022,1,734006,831,979409.0
delhi,2022,1,734006,798,1005109.0
delhi,2022,1,734006,782,1053890.0
delhi,2022,1,734006,760,935028.0
delhi,2022,1,734006,729,806490.0
delhi,2022,1,734006,722,914547.0
delhi,2022,1,734006,677,730723.0
delhi,2022,2,734006,1142,1297001.0
delhi,2022,2,734006,823,962652.0
delhi,2022,2,734006,821,900767.0
delhi,2022,2,734006,796,801170.0
delhi,2022,2,734006,735,977990.0
delhi,2022,2,734006,702,789641.0
delhi,2022,2,734006,680,778473.0
delhi,2022,2,734006,655,989154.0
delhi,2022,2,734006,636,699931.0
delhi,2022,2,734006,632,670478.0
delhi,2022,3,734006,1506,1670765.0
delhi,2022,3,734006,1191,1349328.0
delhi,2022,3,734006,1107,1185432.0
delhi,2022,3,734006,1074,1112755.0
delhi,2022,3,734006,956,1165139.0
delhi,2022,3,734006,903,994317.0
delhi,2022,3,734006,880,1203191.0
delhi,2022,3,734006,868,887648.0
delhi,2022,3,734006,867,855137.0
delhi,2022,3,734006,833,918820.0
delhi,2022,4,734006,1982,2407623.0
delhi,2022,4,734006,1566,1797044.0
delhi,2022,4,734006,1456,1728566.0
delhi,2022,4,734006,1387,1536997.0
delhi,2022,4,734006,1313,1461062.0
delhi,2022,4,734006,1298,1439637.0
delhi,2022,4,734006,1292,1658187.0
delhi,2022,4,734006,1241,1400625.0
delhi,2022,4,734006,1234,1526454.0
delhi,2022,4,734006,1132,1492359.0
delhi,2023,1,734006,1796,2506005.0
delhi,2023,1,734006,1456,1925391.0
delhi,2023,1,734006,1318,1617466.0
delhi,2023,1,734006,1285,1197159.0
delhi,2023,1,734006,1199,1717697.0
delhi,2023,1,734006,1193,1521401.0
delhi,2023,1,734006,1166,1401552.0
delhi,2023,1,734006,1160,1311678.0
delhi,2023,1,734006,1144,1551284.0
delhi,2023,1,734006,1118,1272110.0
delhi,2023,2,734006,1748,2338495.0
delhi,2023,2,734006,1328,1759406.0
delhi,2023,2,734006,1293,1465307.0
delhi,2023,2,734006,1115,1511331.0
delhi,2023,2,734006,1107,1345650.0
delhi,2023,2,734006,1089,1242189.0
delhi,2023,2,734006,1066,1210915.0
delhi,2023,2,734006,996,1383351.0
delhi,2023,2,734006,944,1182981.0
delhi,2023,2,734006,920,1126020.0
delhi,2023,3,734006,2047,2377598.0
delhi,2023,3,734006,1547,1919097.0
delhi,2023,3,734006,1349,1482945.0
delhi,2023,3,734006,1299,1416839.0
delhi,2023,3,734006,1260,1555617.0
delhi,2023,3,734006,1174,1535818.0
delhi,2023,3,734006,1117,1157707.0
delhi,2023,3,734006,1078,1215766.0
delhi,2023,3,734006,1071,1238058.0
delhi,2023,3,734006,1050,1349207.0
goa,2020,2,734006,22,4660.0
goa,2020,2,734006,17,3388.0
goa,2020,2,734006,16,2778.0
goa,2020,2,734006,16,3465.0
goa,2020,2,734006,15,2926.0
goa,2020,2,734006,13,2084.0
goa,2020,2,734006,13,2274.0
goa,2020,2,734006,13,2471.0
goa,2020,2,734006,12,2490.0
goa,2020,2,734006,12,2505.0
goa,2020,3,734006,59,15935.0
goa,2020,3,734006,51,14463.0
goa,2020,3,734006,40,10974.0
goa,2020,3,734006,39,9306.0
goa,2020,3,734006,39,11499.0
goa,2020,3,734006,30,6878.0
goa,2020,3,734006,26,7804.0
goa,2020,3,734006,22,7126.0
goa,2020,3,734006,22,7049.0
goa,2020,3,734006,18,4236.0
goa,2020,4,734006,42,34732.0
goa,2020,4,734006,35,39539.0
goa,2020,4,734006,34,22652.0
goa,2020,4,734006,32,35110.0
goa,2020,4,734006,31,40559.0
goa,2020,4,734006,26,36224.0
goa,2020,4,734006,21,20796.0
goa,2020,4,734006,21,24208.0
goa,2020,4,734006,16,10051.0
goa,2020,4,734006,14,16737.0
goa,2021,1,734006,64,59277.0
goa,2021,1,734006,61,38372.0
goa,2021,1,734006,49,67516.0
goa,2021,1,734006,48,24971.0
goa,2021,1,734006,46,36200.0
goa,2021,1,734006,35,25012.0
goa,2021,1,734006,30,21472.0
goa,2021,1,734006,29,27152.0
goa,2021,1,734006,27,29584.0
goa,2021,1,734006,23,31877.0
goa,2021,2,734006,77,73045.0
goa,2021,2,734006,70,71540.0
goa,2021,2,734006,45,64758.0
goa,2021,2,734006,42,35277.0
goa,2021,2,734006,41,32351.0
goa,2021,2,734006,34,26192.0
goa,2021,2,734006,32,29269.0
goa,2021,2,734006,31,22519.0
goa,2021,2,734006,29,29561.0
goa,2021,2,734006,27,19593.0
goa,2021,3,734006,86,65102.0
goa,2021,3,734006,80,89579.0
goa,2021,3,734006,67,107297.0
goa,2021,3,734006,64,68391.0
goa,2021,3,734006,61,53010.0
goa,2021,3,734006,49,29680.0
goa,2021,3,734006,45,48099.0
goa,2021,3,734006,44,43980.0
goa,2021,3,734006,32,21482.0
goa,2021,3,734006,28,29648.0
goa,2021,4,734006,146,139568.0
goa,2021,4,734006,124,145790.0
goa,2021,4,734006,116,160474.0
goa,2021,4,734006,108,100303.0
goa,2021,4,734006,101,101050.0
goa,2021,4,734006,73,86071.0
goa,2021,4,734006,62,76678.0
goa,2021,4,734006,53,50539.0
goa,2021,4,734006,51,50386.0
goa,2021,4,734006,50,52381.0
goa,2022,1,734006,223,260595.0
goa,2022,1,734006,160,151665.0
goa,2022,1,734006,159,226170.0
goa,2022,1,734006,154,168984.0
goa,2022,1,734006,132,174418.0
goa,2022,1,734006,107,149976.0
goa,2022,1,734006,89,89472.0
goa,2022,1,734006,68,83359.0
goa,2022,1,734006,63,88689.0
goa,2022,1,734006,59,71594.0
goa,2022,2,734006,257,321819.0
goa,2022,2,734006,255,310957.0
goa,2022,2,734006,239,259002.0
goa,2022,2,734006,183,244914.0
goa,2022,2,734006,168,184975.0
goa,2022,2,734006,137,156676.0
goa,2022,2,734006,127,158173.0
goa,2022,2,734006,114,225662.0
goa,2022,2,734006,105,136042.0
goa,2022,2,734006,84,193606.0
goa,2022,3,734006,261,313674.0
goa,2022,3,734006,179,233899.0
goa,2022,3,734006,177,195007.0
goa,2022,3,734006,172,162127.0
goa,2022,3,734006,162,229440.0
goa,2022,3,734006,137,124075.0
goa,2022,3,734006,97,95744.0
goa,2022,3,734006,90,101543.0
goa,2022,3,734006,87,138379.0
goa,2022,3,734006,79,70585.0
goa,2022,4,734006,270,429318.0
goa,2022,4,734006,270,345017.0
goa,2022,4,734006,257,309359.0
goa,2022,4,734006,241,267682.0
goa,2022,4,734006,215,294146.0
goa,2022,4,734006,185,196731.0
goa,2022,4,734006,142,208866.0
goa,2022,4,734006,141,221272.0
goa,2022,4,734006,113,137988.0
goa,2022,4,734006,104,158913.0
goa,2023,1,734006,355,406884.0
goa,2023,1,734006,217,295645.0
goa,2023,1,734006,215,342062.0
goa,2023,1,734006,213,227616.0
goa,2023,1,734006,204,220875.0
goa,2023,1,734006,190,243917.0
goa,2023,1,734006,135,178910.0
goa,2023,1,734006,133,187933.0
goa,2023,1,734006,124,160349.0
goa,2023,1,734006,104,189820.0
goa,2023,2,734006,383,445452.0
goa,2023,2,734006,238,328923.0
goa,2023,2,734006,237,368466.0
goa,2023,2,734006,220,254921.0
goa,2023,2,734006,195,301344.0
goa,2023,2,734006,166,206974.0
goa,2023,2,734006,156,176801.0
goa,2023,2,734006,141,166139.0
goa,2023,2,734006,123,207813.0
goa,2023,2,734006,117,225847.0
goa,2023,3,734006,274,338515.0
goa,2023,3,734006,254,360654.0
goa,2023,3,734006,228,348103.0
goa,2023,3,734006,199,209792.0
goa,2023,3,734006,180,234553.0
goa,2023,3,734006,167,209962.0
goa,2023,3,734006,135,152148.0
goa,2023,3,734006,135,201218.0
goa,2023,3,734006,125,177666.0
goa,2023,3,734006,109,99582.0
gujarat,2020,2,734006,177,24744.0
gujarat,2020,2,734006,165,27390.0
gujarat,2020,2,734006,129,21058.0
gujarat,2020,2,734006,128,21249.0
gujarat,2020,2,734006,120,19308.0
gujarat,2020,2,734006,113,17771.0
gujarat,2020,2,734006,112,19513.0
gujarat,2020,2,734006,102,16507.0
gujarat,2020,2,734006,101,17013.0
gujarat,2020,2,734006,94,15175.0
gujarat,2020,3,734006,266,58537.0
gujarat,2020,3,734006,190,61647.0
gujarat,2020,3,734006,183,36716.0
gujarat,2020,3,734006,166,48132.0
gujarat,2020,3,734006,151,37335.0
gujarat,2020,3,734006,150,32273.0
gujarat,2020,3,734006,140,30135.0
gujarat,2020,3,734006,134,34445.0
gujarat,2020,3,734006,124,31913.0
gujarat,2020,3,734006,121,30494.0
gujarat,2020,4,734006,195,149132.0
gujarat,2020,4,734006,180,81134.0
gujarat,2020,4,734006,153,105200.0
gujarat,2020,4,734006,127,81596.0
gujarat,2020,4,734006,115,64512.0
gujarat,2020,4,734006,113,80206.0
gujarat,2020,4,734006,102,60391.0
gujarat,2020,4,734006,100,71521.0
gujarat,2020,4,734006,99,61871.0
gujarat,2020,4,734006,97,52075.0
gujarat,2021,1,734006,242,133115.0
gujarat,2021,1,734006,240,114498.0
gujarat,2021,1,734006,191,117945.0
gujarat,2021,1,734006,170,78361.0
gujarat,2021,1,734006,166,88942.0
gujarat,2021,1,734006,149,85087.0
gujarat,2021,1,734006,143,116229.0
gujarat,2021,1,734006,139,81620.0
gujarat,2021,1,734006,137,90744.0
gujarat,2021,1,734006,136,56925.0
gujarat,2021,2,734006,294,114635.0
gujarat,2021,2,734006,283,154102.0
gujarat,2021,2,734006,266,171425.0
gujarat,2021,2,734006,208,123514.0
gujarat,2021,2,734006,169,79080.0
gujarat,2021,2,734006,155,82823.0
gujarat,2021,2,734006,149,69297.0
gujarat,2021,2,734006,145,70366.0
gujarat,2021,2,734006,142,95953.0
gujarat,2021,2,734006,134,62872.0
gujarat,2021,3,734006,383,263796.0
gujarat,2021,3,734006,316,214199.0
gujarat,2021,3,734006,302,131234.0
gujarat,2021,3,734006,234,127836.0
gujarat,2021,3,734006,186,121111.0
gujarat,2021,3,734006,179,128167.0
gujarat,2021,3,734006,176,132989.0
gujarat,2021,3,734006,173,146101.0
gujarat,2021,3,734006,171,170283.0
gujarat,2021,3,734006,156,147974.0
gujarat,2021,4,734006,374,399641.0
gujarat,2021,4,734006,368,403351.0
gujarat,2021,4,734006,326,374092.0
gujarat,2021,4,734006,260,308398.0
gujarat,2021,4,734006,203,181475.0
gujarat,2021,4,734006,200,220890.0
gujarat,2021,4,734006,196,258982.0
gujarat,2021,4,734006,189,254861.0
gujarat,2021,4,734006,187,181874.0
gujarat,2021,4,734006,179,208446.0
gujarat,2022,1,734006,582,603510.0
gujarat,2022,1,734006,453,442586.0
gujarat,2022,1,734006,322,394832.0
gujarat,2022,1,734006,316,429910.0
gujarat,2022,1,734006,316,381085.0
gujarat,2022,1,734006,293,400080.0
gujarat,2022,1,734006,271,307876.0
gujarat,2022,1,734006,271,245454.0
gujarat,2022,1,734006,262,363970.0
gujarat,2022,1,734006,250,323052.0
gujarat,2022,2,734006,676,652988.0
gujarat,2022,2,734006,544,488709.0
gujarat,2022,2,734006,497,432554.0
gujarat,2022,2,734006,395,390059.0
gujarat,2022,2,734006,369,407746.0
gujarat,2022,2,734006,359,478286.0
gujarat,2022,2,734006,352,340006.0
gujarat,2022,2,734006,350,398670.0
gujarat,2022,2,734006,315,320718.0
gujarat,2022,2,734006,290,249427.0
gujarat,2022,3,734006,807,684259.0
gujarat,2022,3,734006,730,709066.0
gujarat,2022,3,734006,687,601557.0
gujarat,2022,3,734006,480,558917.0
gujarat,2022,3,734006,477,440524.0
gujarat,2022,3,734006,453,499763.0
gujarat,2022,3,734006,430,508247.0
gujarat,2022,3,734006,427,459141.0
gujarat,2022,3,734006,408,363643.0
gujarat,2022,3,734006,349,410861.0
gujarat,2022,4,734006,773,769818.0
gujarat,2022,4,734006,681,732250.0
gujarat,2022,4,734006,597,842130.0
gujarat,2022,4,734006,566,690879.0
gujarat,2022,4,734006,477,535626.0
gujarat,2022,4,734006,432,437321.0
gujarat,2022,4,734006,420,632516.0
gujarat,2022,4,734006,412,628046.0
gujarat,2022,4,734006,391,538358.0
gujarat,2022,4,734006,387,503890.0
gujarat,2023,1,734006,1001,1073416.0
gujarat,2023,1,734006,818,857535.0
gujarat,2023,1,734006,618,670206.0
gujarat,2023,1,734006,511,608545.0
gujarat,2023,1,734006,493,516547.0
gujarat,2023,1,734006,473,463064.0
gujarat,2023,1,734006,452,449111.0
gujarat,2023,1,734006,447,616275.0
gujarat,2023,1,734006,410,409772.0
gujarat,2023,1,734006,384,575965.0
gujarat,2023,2,734006,685,714994.0
gujarat,2023,2,734006,649,653790.0
gujarat,2023,2,734006,590,564875.0
gujarat,2023,2,734006,511,662391.0
gujarat,2023,2,734006,440,532958.0
gujarat,2023,2,734006,437,558684.0
gujarat,2023,2,734006,435,466395.0
gujarat,2023,2,734006,431,588420.0
gujarat,2023,2,734006,429,596709.0
gujarat,2023,2,734006,399,520101.0
gujarat,2023,3,734006,1451,1257464.0
gujarat,2023,3,734006,1354,1163669.0
gujarat,2023,3,734006,1247,1192187.0
gujarat,2023,3,734006,886,797374.0
gujarat,2023,3,734006,752,770323.0
gujarat,2023,3,734006,691,598001.0
gujarat,2023,3,734006,687,804798.0
gujarat,2023,3,734006,674,792375.0
gujarat,2023,3,734006,668,762069.0
gujarat,2023,3,734006,635,809380.0
haryana,2020,2,734006,575,93975.0
haryana,2020,2,734006,314,51995.0
haryana,2020,2,734006,253,42325.0
haryana,2020,2,734006,241,43674.0
haryana,2020,2,734006,224,35989.0
haryana,2020,2,734006,207,32786.0
haryana,2020,2,734006,205,36173.0
haryana,2020,2,734006,196,35036.0
haryana,2020,2,734006,155,30644.0
haryana,2020,2,734006,142,24199.0
haryana,2020,3,734006,361,74622.0
haryana,2020,3,734006,259,66186.0
haryana,2020,3,734006,219,56317.0
haryana,2020,3,734006,210,57050.0
haryana,2020,3,734006,199,47470.0
haryana,2020,3,734006,182,54342.0
haryana,2020,3,734006,176,33926.0
haryana,2020,3,734006,158,39499.0
haryana,2020,3,734006,148,31924.0
haryana,2020,3,734006,147,48557.0
haryana,2020,4,734006,460,270525.0
haryana,2020,4,734006,314,242149.0
haryana,2020,4,734006,275,203631.0
haryana,2020,4,734006,272,190752.0
haryana,2020,4,734006,252,193284.0
haryana,2020,4,734006,243,164637.0
haryana,2020,4,734006,206,143936.0
haryana,2020,4,734006,181,127019.0
haryana,2020,4,734006,169,119662.0
haryana,2020,4,734006,167,114610.0
haryana,2021,1,734006,604,349428.0
haryana,2021,1,734006,448,336339.0
haryana,2021,1,734006,445,305563.0
haryana,2021,1,734006,358,218872.0
haryana,2021,1,734006,316,198507.0
haryana,2021,1,734006,309,176327.0
haryana,2021,1,734006,273,137444.0
haryana,2021,1,734006,252,156010.0
haryana,2021,1,734006,250,136976.0
haryana,2021,1,734006,203,115760.0
haryana,2021,2,734006,566,394802.0
haryana,2021,2,734006,393,280696.0
haryana,2021,2,734006,387,310580.0
haryana,2021,2,734006,386,306663.0
haryana,2021,2,734006,351,286823.0
haryana,2021,2,734006,286,191084.0
haryana,2021,2,734006,254,244031.0
haryana,2021,2,734006,246,200416.0
haryana,2021,2,734006,240,149418.0
haryana,2021,2,734006,234,223885.0
haryana,2021,3,734006,866,704138.0
haryana,2021,3,734006,806,481888.0
haryana,2021,3,734006,483,372427.0
haryana,2021,3,734006,462,400611.0
haryana,2021,3,734006,438,414246.0
haryana,2021,3,734006,353,283482.0
haryana,2021,3,734006,306,230567.0
haryana,2021,3,734006,277,214822.0
haryana,2021,3,734006,258,278203.0
haryana,2021,3,734006,249,263515.0
haryana,2021,4,734006,1104,1111507.0
haryana,2021,4,734006,762,796816.0
haryana,2021,4,734006,726,818260.0
haryana,2021,4,734006,702,698248.0
haryana,2021,4,734006,589,641154.0
haryana,2021,4,734006,546,591127.0
haryana,2021,4,734006,525,775398.0
haryana,2021,4,734006,468,433551.0
haryana,2021,4,734006,434,654682.0
haryana,2021,4,734006,368,356517.0
haryana,2022,1,734006,1252,1456298.0
haryana,2022,1,734006,874,930112.0
haryana,2022,1,734006,832,923924.0
haryana,2022,1,734006,795,959640.0
haryana,2022,1,734006,602,850949.0
haryana,2022,1,734006,594,743202.0
haryana,2022,1,734006,589,685111.0
haryana,2022,1,734006,578,577598.0
haryana,2022,1,734006,511,669372.0
haryana,2022,1,734006,478,469015.0
haryana,2022,2,734006,1236,1366070.0
haryana,2022,2,734006,903,1132802.0
haryana,2022,2,734006,801,920669.0
haryana,2022,2,734006,800,833884.0
haryana,2022,2,734006,734,979383.0
haryana,2022,2,734006,592,694788.0
haryana,2022,2,734006,528,550754.0
haryana,2022,2,734006,494,651675.0
haryana,2022,2,734006,475,636675.0
haryana,2022,2,734006,460,542526.0
haryana,2022,3,734006,1932,1913882.0
haryana,2022,3,734006,1142,1320600.0
haryana,2022,3,734006,1053,1047031.0
haryana,2022,3,734006,932,996105.0
haryana,2022,3,734006,864,878354.0
haryana,2022,3,734006,842,887224.0
haryana,2022,3,734006,829,1001676.0
haryana,2022,3,734006,758,894200.0
haryana,2022,3,734006,748,1040956.0
haryana,2022,3,734006,669,912291.0
haryana,2022,4,734006,2037,2580157.0
haryana,2022,4,734006,1296,1631296.0
haryana,2022,4,734006,1268,1632199.0
haryana,2022,4,734006,1207,1379347.0
haryana,2022,4,734006,1163,1419330.0
haryana,2022,4,734006,1034,1234183.0
haryana,2022,4,734006,940,1389120.0
haryana,2022,4,734006,803,1207860.0
haryana,2022,4,734006,747,922953.0
haryana,2022,4,734006,732,1086393.0
haryana,2023,1,734006,2018,2513445.0
haryana,2023,1,734006,1293,1897743.0
haryana,2023,1,734006,1288,1701853.0
haryana,2023,1,734006,1137,1364454.0
haryana,2023,1,734006,1100,1416454.0
haryana,2023,1,734006,1041,1347681.0
haryana,2023,1,734006,930,1556937.0
haryana,2023,1,734006,772,1107966.0
haryana,2023,1,734006,691,1238613.0
haryana,2023,1,734006,673,1017959.0
haryana,2023,2,734006,2154,2955207.0
haryana,2023,2,734006,1256,1512572.0
haryana,2023,2,734006,1252,1621105.0
haryana,2023,2,734006,1129,1557262.0
haryana,2023,2,734006,1094,1508096.0
haryana,2023,2,734006,1089,1455605.0
haryana,2023,2,734006,1079,1348515.0
haryana,2023,2,734006,856,1203110.0
haryana,2023,2,734006,784,1231515.0
haryana,2023,2,734006,773,996969.0
haryana,2023,3,734006,2457,3051171.0
haryana,2023,3,734006,1481,1766489.0
haryana,2023,3,734006,1446,1763459.0
haryana,2023,3,734006,1296,1465998.0
haryana,2023,3,734006,1205,1381182.0
haryana,2023,3,734006,1169,1443368.0
haryana,2023,3,734006,1058,1533525.0
haryana,2023,3,734006,808,1023607.0
haryana,2023,3,734006,795,961221.0
haryana,2023,3,734006,787,1130945.0
himachal-pradesh,2020,2,734006,63,7664.0
himachal-pradesh,2020,2,734006,53,10096.0
himachal-pradesh,2020,2,734006,34,5929.0
himachal-pradesh,2020,2,734006,22,3492.0
himachal-pradesh,2020,2,734006,16,3927.0
himachal-pradesh,2020,2,734006,9,1386.0
himachal-pradesh,2020,2,734006,8,1512.0
himachal-pradesh,2020,2,734006,8,1416.0
himachal-pradesh,2020,2,734006,7,1674.0
himachal-pradesh,2020,2,734006,6,1217.0
himachal-pradesh,2020,3,734006,55,13283.0
himachal-pradesh,2020,3,734006,21,8918.0
himachal-pradesh,2020,3,734006,17,5860.0
himachal-pradesh,2020,3,734006,13,2869.0
himachal-pradesh,2020,3,734006,12,3461.0
himachal-pradesh,2020,3,734006,11,2471.0
himachal-pradesh,2020,3,734006,10,3853.0
himachal-pradesh,2020,3,734006,9,1719.0
himachal-pradesh,2020,3,734006,9,2587.0
himachal-pradesh,2020,3,734006,8,4065.0
himachal-pradesh,2020,4,734006,79,40346.0
himachal-pradesh,2020,4,734006,40,22180.0
himachal-pradesh,2020,4,734006,18,10577.0
himachal-pradesh,2020,4,734006,17,23719.0
himachal-pradesh,2020,4,734006,14,11197.0
himachal-pradesh,2020,4,734006,9,4613.0
himachal-pradesh,2020,4,734006,8,11100.0
himachal-pradesh,2020,4,734006,8,6154.0
himachal-pradesh,2020,4,734006,7,4018.0
himachal-pradesh,2020,4,734006,7,11771.0
himachal-pradesh,2021,1,734006,127,52084.0
himachal-pradesh,2021,1,734006,44,18385.0
himachal-pradesh,2021,1,734006,30,23680.0
himachal-pradesh,2021,1,734006,29,14967.0
himachal-pradesh,2021,1,734006,20,30386.0
himachal-pradesh,2021,1,734006,19,10086.0
himachal-pradesh,2021,1,734006,19,26067.0
himachal-pradesh,2021,1,734006,17,10538.0
himachal-pradesh,2021,1,734006,16,14355.0
himachal-pradesh,2021,1,734006,15,20803.0
himachal-pradesh,2021,2,734006,118,81179.0
himachal-pradesh,2021,2,734006,56,40364.0
himachal-pradesh,2021,2,734006,33,39196.0
himachal-pradesh,2021,2,734006,22,17002.0
himachal-pradesh,2021,2,734006,21,17775.0
himachal-pradesh,2021,2,734006,20,23973.0
himachal-pradesh,2021,2,734006,16,15374.0
himachal-pradesh,2021,2,734006,16,14258.0
himachal-pradesh,2021,2,734006,13,15476.0
himachal-pradesh,2021,2,734006,13,5913.0
himachal-pradesh,2021,3,734006,163,139002.0
himachal-pradesh,2021,3,734006,122,70902.0
himachal-pradesh,2021,3,734006,96,97685.0
himachal-pradesh,2021,3,734006,59,56478.0
himachal-pradesh,2021,3,734006,37,43073.0
himachal-pradesh,2021,3,734006,30,21021.0
himachal-pradesh,2021,3,734006,27,48970.0
himachal-pradesh,2021,3,734006,26,21954.0
himachal-pradesh,2021,3,734006,25,35232.0
himachal-pradesh,2021,3,734006,25,36334.0
himachal-pradesh,2021,4,734006,222,214385.0
himachal-pradesh,2021,4,734006,112,148548.0
himachal-pradesh,2021,4,734006,73,131035.0
himachal-pradesh,2021,4,734006,41,61373.0
himachal-pradesh,2021,4,734006,39,26688.0
himachal-pradesh,2021,4,734006,36,59995.0
himachal-pradesh,2021,4,734006,36,54939.0
himachal-pradesh,2021,4,734006,34,56416.0
himachal-pradesh,2021,4,734006,34,43760.0
himachal-pradesh,2021,4,734006,30,55686.0
himachal-pradesh,2022,1,734006,237,291025.0
himachal-pradesh,2022,1,734006,105,187513.0
himachal-pradesh,2022,1,734006,101,177982.0
himachal-pradesh,2022,1,734006,49,76570.0
himachal-pradesh,2022,1,734006,42,75074.0
himachal-pradesh,2022,1,734006,41,70958.0
himachal-pradesh,2022,1,734006,41,91955.0
himachal-pradesh,2022,1,734006,40,60819.0
himachal-pradesh,2022,1,734006,36,42538.0
himachal-pradesh,2022,1,734006,36,80375.0
himachal-pradesh,2022,2,734006,230,305655.0
himachal-pradesh,2022,2,734006,137,217224.0
himachal-pradesh,2022,2,734006,93,120748.0
himachal-pradesh,2022,2,734006,58,89644.0
himachal-pradesh,2022,2,734006,54,70622.0
himachal-pradesh,2022,2,734006,50,92229.0
himachal-pradesh,2022,2,734006,40,100739.0
himachal-pradesh,2022,2,734006,35,62784.0
himachal-pradesh,2022,2,734006,35,62814.0
himachal-pradesh,2022,2,734006,33,47871.0
himachal-pradesh,2022,3,734006,371,404794.0
himachal-pradesh,2022,3,734006,147,216148.0
himachal-pradesh,2022,3,734006,135,228621.0
himachal-pradesh,2022,3,734006,58,102411.0
himachal-pradesh,2022,3,734006,56,51813.0
himachal-pradesh,2022,3,734006,55,77694.0
himachal-pradesh,2022,3,734006,54,90504.0
himachal-pradesh,2022,3,734006,54,85828.0
himachal-pradesh,2022,3,734006,49,77465.0
himachal-pradesh,2022,3,734006,48,57904.0
himachal-pradesh,2022,4,734006,455,632101.0
himachal-pradesh,2022,4,734006,199,285596.0
himachal-pradesh,2022,4,734006,171,274009.0
himachal-pradesh,2022,4,734006,74,139142.0
himachal-pradesh,2022,4,734006,69,108668.0
himachal-pradesh,2022,4,734006,67,128773.0
himachal-pradesh,2022,4,734006,67,117038.0
himachal-pradesh,2022,4,734006,65,113046.0
himachal-pradesh,2022,4,734006,65,146613.0
himachal-pradesh,2022,4,734006,61,101537.0
himachal-pradesh,2023,1,734006,325,424721.0
himachal-pradesh,2023,1,734006,169,277596.0
himachal-pradesh,2023,1,734006,158,240310.0
himachal-pradesh,2023,1,734006,72,140517.0
himachal-pradesh,2023,1,734006,67,94405.0
himachal-pradesh,2023,1,734006,62,102293.0
himachal-pradesh,2023,1,734006,58,72699.0
himachal-pradesh,2023,1,734006,57,115725.0
himachal-pradesh,2023,1,734006,54,81046.0
himachal-pradesh,2023,1,734006,54,110266.0
himachal-pradesh,2023,2,734006,389,467736.0
himachal-pradesh,2023,2,734006,195,311213.0
